area_id,area_name,area_type,year,per_capita_gdp,per_capita_gdp_percent_change
310M200US42340,Savannah Metro Area (GA),region.msa,2004,40070,3.457
310M200US42340,Savannah Metro Area (GA),region.msa,2005,41420,3.369
310M200US42340,Savannah Metro Area (GA),region.msa,2006,42669,3.015
310M200US42340,Savannah Metro Area (GA),region.msa,2007,41913,-1.772
310M200US42340,Savannah Metro Area (GA),region.msa,2008,40127,-4.261
310M200US42340,Savannah Metro Area (GA),region.msa,2009,38219,-4.755
310M200US42340,Savannah Metro Area (GA),region.msa,2010,38100,-0.311
310M200US42340,Savannah Metro Area (GA),region.msa,2011,37411,-1.808
310M200US42340,Savannah Metro Area (GA),region.msa,2012,37504,0.249
310M200US42340,Savannah Metro Area (GA),region.msa,2013,37614,0.293
310M200US17980,Columbus Metro Area (GA-AL),region.msa,2001,36856,0
310M200US17980,Columbus Metro Area (GA-AL),region.msa,2002,35535,-3.584
310M200US17980,Columbus Metro Area (GA-AL),region.msa,2003,37361,5.139
310M200US17980,Columbus Metro Area (GA-AL),region.msa,2004,37066,-0.79
310M200US17980,Columbus Metro Area (GA-AL),region.msa,2005,37917,2.296
310M200US17980,Columbus Metro Area (GA-AL),region.msa,2006,38199,0.744
310M200US17980,Columbus Metro Area (GA-AL),region.msa,2007,39745,4.047
310M200US17980,Columbus Metro Area (GA-AL),region.msa,2008,39326,-1.054
310M200US17980,Columbus Metro Area (GA-AL),region.msa,2009,39611,0.725
310M200US17980,Columbus Metro Area (GA-AL),region.msa,2010,40480,2.194
310M200US17980,Columbus Metro Area (GA-AL),region.msa,2011,40123,-0.882
310M200US17980,Columbus Metro Area (GA-AL),region.msa,2012,39183,-2.343
310M200US17980,Columbus Metro Area (GA-AL),region.msa,2013,38250,-2.381
310M200US31420,Macon Metro Area (GA),region.msa,2001,39642,0
310M200US31420,Macon Metro Area (GA),region.msa,2002,39155,-1.228
310M200US31420,Macon Metro Area (GA),region.msa,2003,38042,-2.843
310M200US31420,Macon Metro Area (GA),region.msa,2004,38065,0.06
310M200US31420,Macon Metro Area (GA),region.msa,2005,37545,-1.366
310M200US31420,Macon Metro Area (GA),region.msa,2006,36494,-2.799
310M200US31420,Macon Metro Area (GA),region.msa,2007,34842,-4.527
310M200US31420,Macon Metro Area (GA),region.msa,2008,34797,-0.129
310M200US31420,Macon Metro Area (GA),region.msa,2009,33552,-3.578
310M200US31420,Macon Metro Area (GA),region.msa,2010,33530,-0.066
310M200US31420,Macon Metro Area (GA),region.msa,2011,33745,0.641
310M200US31420,Macon Metro Area (GA),region.msa,2012,33519,-0.67
310M200US31420,Macon Metro Area (GA),region.msa,2013,34601,3.228
310M200US12020,Athens Metro Area (GA),region.msa,2001,35177,0
310M200US12020,Athens Metro Area (GA),region.msa,2002,34791,-1.097
310M200US12020,Athens Metro Area (GA),region.msa,2003,35282,1.411
310M200US12020,Athens Metro Area (GA),region.msa,2004,35052,-0.652
310M200US12020,Athens Metro Area (GA),region.msa,2005,36171,3.192
310M200US12020,Athens Metro Area (GA),region.msa,2006,35587,-1.615
310M200US12020,Athens Metro Area (GA),region.msa,2007,35286,-0.846
310M200US12020,Athens Metro Area (GA),region.msa,2008,35192,-0.266
310M200US12020,Athens Metro Area (GA),region.msa,2009,34449,-2.111
310M200US12020,Athens Metro Area (GA),region.msa,2010,34427,-0.064
310M200US12020,Athens Metro Area (GA),region.msa,2011,34180,-0.717
310M200US12020,Athens Metro Area (GA),region.msa,2012,34503,0.945
310M200US12020,Athens Metro Area (GA),region.msa,2013,34320,-0.53
310M200US23580,Gainesville Metro Area (GA),region.msa,2001,43498,0
310M200US23580,Gainesville Metro Area (GA),region.msa,2002,41318,-5.012
310M200US23580,Gainesville Metro Area (GA),region.msa,2003,40840,-1.157
310M200US23580,Gainesville Metro Area (GA),region.msa,2004,40883,0.105
310M200US23580,Gainesville Metro Area (GA),region.msa,2005,42490,3.931
310M200US23580,Gainesville Metro Area (GA),region.msa,2006,41208,-3.017
310M200US23580,Gainesville Metro Area (GA),region.msa,2007,39985,-2.968
310M200US23580,Gainesville Metro Area (GA),region.msa,2008,37797,-5.472
310M200US23580,Gainesville Metro Area (GA),region.msa,2009,35953,-4.879
310M200US23580,Gainesville Metro Area (GA),region.msa,2010,36333,1.057
310M200US23580,Gainesville Metro Area (GA),region.msa,2011,37748,3.895
310M200US23580,Gainesville Metro Area (GA),region.msa,2012,36891,-2.27
310M200US23580,Gainesville Metro Area (GA),region.msa,2013,37819,2.516
310M200US47580,Warner Robins Metro Area (GA),region.msa,2001,35211,0
310M200US47580,Warner Robins Metro Area (GA),region.msa,2002,35972,2.161
310M200US47580,Warner Robins Metro Area (GA),region.msa,2003,36151,0.498
310M200US47580,Warner Robins Metro Area (GA),region.msa,2004,35477,-1.864
310M200US47580,Warner Robins Metro Area (GA),region.msa,2005,36267,2.227
310M200US47580,Warner Robins Metro Area (GA),region.msa,2006,36245,-0.061
310M200US47580,Warner Robins Metro Area (GA),region.msa,2007,35763,-1.33
310M200US47580,Warner Robins Metro Area (GA),region.msa,2008,34598,-3.258
310M200US47580,Warner Robins Metro Area (GA),region.msa,2009,34748,0.434
310M200US47580,Warner Robins Metro Area (GA),region.msa,2010,35045,0.855
310M200US47580,Warner Robins Metro Area (GA),region.msa,2011,34809,-0.673
310M200US47580,Warner Robins Metro Area (GA),region.msa,2012,34144,-1.91
310M200US47580,Warner Robins Metro Area (GA),region.msa,2013,33736,-1.195
310M200US10500,Albany Metro Area (GA),region.msa,2001,33545,0
310M200US10500,Albany Metro Area (GA),region.msa,2002,33341,-0.608
310M200US10500,Albany Metro Area (GA),region.msa,2003,33881,1.62
310M200US10500,Albany Metro Area (GA),region.msa,2004,33844,-0.109
310M200US10500,Albany Metro Area (GA),region.msa,2005,34423,1.711
310M200US10500,Albany Metro Area (GA),region.msa,2006,33389,-3.004
310M200US10500,Albany Metro Area (GA),region.msa,2007,32626,-2.285
310M200US10500,Albany Metro Area (GA),region.msa,2008,31210,-4.34
310M200US10500,Albany Metro Area (GA),region.msa,2009,31380,0.545
310M200US10500,Albany Metro Area (GA),region.msa,2010,30892,-1.555
310M200US10500,Albany Metro Area (GA),region.msa,2011,30149,-2.405
310M200US10500,Albany Metro Area (GA),region.msa,2012,30579,1.426
310M200US10500,Albany Metro Area (GA),region.msa,2013,31196,2.018
310M200US19140,Dalton Metro Area (GA),region.msa,2001,41159,0
310M200US19140,Dalton Metro Area (GA),region.msa,2002,42027,2.109
310M200US19140,Dalton Metro Area (GA),region.msa,2003,42001,-0.062
310M200US19140,Dalton Metro Area (GA),region.msa,2004,45951,9.405
310M200US19140,Dalton Metro Area (GA),region.msa,2005,47106,2.514
310M200US19140,Dalton Metro Area (GA),region.msa,2006,45527,-3.352
310M200US19140,Dalton Metro Area (GA),region.msa,2007,45841,0.69
310M200US19140,Dalton Metro Area (GA),region.msa,2008,40691,-11.234
310M200US19140,Dalton Metro Area (GA),region.msa,2009,37431,-8.012
310M200US19140,Dalton Metro Area (GA),region.msa,2010,34333,-8.277
310M200US19140,Dalton Metro Area (GA),region.msa,2011,34921,1.713
310M200US19140,Dalton Metro Area (GA),region.msa,2012,35710,2.259
310M200US19140,Dalton Metro Area (GA),region.msa,2013,36190,1.344
310M200US46660,Valdosta Metro Area (GA),region.msa,2001,32326,0
310M200US46660,Valdosta Metro Area (GA),region.msa,2002,30737,-4.916
310M200US46660,Valdosta Metro Area (GA),region.msa,2003,32050,4.272
310M200US46660,Valdosta Metro Area (GA),region.msa,2004,31351,-2.181
310M200US46660,Valdosta Metro Area (GA),region.msa,2005,31728,1.203
310M200US46660,Valdosta Metro Area (GA),region.msa,2006,31654,-0.233
310M200US46660,Valdosta Metro Area (GA),region.msa,2007,31496,-0.499
310M200US46660,Valdosta Metro Area (GA),region.msa,2008,32296,2.54
310M200US46660,Valdosta Metro Area (GA),region.msa,2009,32029,-0.827
310M200US46660,Valdosta Metro Area (GA),region.msa,2010,30755,-3.978
310M200US46660,Valdosta Metro Area (GA),region.msa,2011,29842,-2.969
310M200US46660,Valdosta Metro Area (GA),region.msa,2012,29620,-0.744
310M200US46660,Valdosta Metro Area (GA),region.msa,2013,30206,1.978
310M200US15260,Brunswick Metro Area (GA),region.msa,2001,31777,0
310M200US15260,Brunswick Metro Area (GA),region.msa,2002,31918,0.444
310M200US15260,Brunswick Metro Area (GA),region.msa,2003,33267,4.226
310M200US15260,Brunswick Metro Area (GA),region.msa,2004,34103,2.513
310M200US15260,Brunswick Metro Area (GA),region.msa,2005,34019,-0.246
310M200US15260,Brunswick Metro Area (GA),region.msa,2006,34279,0.764
310M200US15260,Brunswick Metro Area (GA),region.msa,2007,32844,-4.186
310M200US15260,Brunswick Metro Area (GA),region.msa,2008,31763,-3.291
310M200US15260,Brunswick Metro Area (GA),region.msa,2009,30535,-3.866
310M200US15260,Brunswick Metro Area (GA),region.msa,2010,28858,-5.492
310M200US15260,Brunswick Metro Area (GA),region.msa,2011,28346,-1.774
310M200US15260,Brunswick Metro Area (GA),region.msa,2012,28512,0.586
310M200US15260,Brunswick Metro Area (GA),region.msa,2013,28077,-1.526
310M200US40660,Rome Metro Area (GA),region.msa,2001,35938,0
310M200US40660,Rome Metro Area (GA),region.msa,2002,35614,-0.902
310M200US40660,Rome Metro Area (GA),region.msa,2003,36033,1.177
310M200US40660,Rome Metro Area (GA),region.msa,2004,37804,4.915
310M200US40660,Rome Metro Area (GA),region.msa,2005,35525,-6.028
310M200US40660,Rome Metro Area (GA),region.msa,2006,35393,-0.372
310M200US40660,Rome Metro Area (GA),region.msa,2007,34874,-1.466
310M200US40660,Rome Metro Area (GA),region.msa,2008,34556,-0.912
310M200US40660,Rome Metro Area (GA),region.msa,2009,33267,-3.73
310M200US40660,Rome Metro Area (GA),region.msa,2010,33388,0.364
310M200US40660,Rome Metro Area (GA),region.msa,2011,32749,-1.914
310M200US40660,Rome Metro Area (GA),region.msa,2012,32849,0.305
310M200US40660,Rome Metro Area (GA),region.msa,2013,33412,1.714
310M200US25980,Hinesville Metro Area (GA),region.msa,2001,31942,0
310M200US25980,Hinesville Metro Area (GA),region.msa,2002,31050,-2.793
310M200US25980,Hinesville Metro Area (GA),region.msa,2003,34273,10.38
310M200US25980,Hinesville Metro Area (GA),region.msa,2004,34032,-0.703
310M200US25980,Hinesville Metro Area (GA),region.msa,2005,35335,3.829
310M200US25980,Hinesville Metro Area (GA),region.msa,2006,36346,2.861
310M200US25980,Hinesville Metro Area (GA),region.msa,2007,37009,1.824
310M200US25980,Hinesville Metro Area (GA),region.msa,2008,40871,10.435
310M200US25980,Hinesville Metro Area (GA),region.msa,2009,38852,-4.94
310M200US25980,Hinesville Metro Area (GA),region.msa,2010,43297,11.441
310M200US25980,Hinesville Metro Area (GA),region.msa,2011,43181,-0.268
310M200US25980,Hinesville Metro Area (GA),region.msa,2012,41657,-3.529
310M200US25980,Hinesville Metro Area (GA),region.msa,2013,40287,-3.289
310M200US46520,Urban Honolulu Metro Area (HI),region.msa,2001,45760,0
310M200US46520,Urban Honolulu Metro Area (HI),region.msa,2002,46637,1.917
310M200US46520,Urban Honolulu Metro Area (HI),region.msa,2003,48331,3.632
310M200US46520,Urban Honolulu Metro Area (HI),region.msa,2004,50672,4.844
310M200US46520,Urban Honolulu Metro Area (HI),region.msa,2005,52253,3.12
310M200US46520,Urban Honolulu Metro Area (HI),region.msa,2006,52713,0.88
310M200US46520,Urban Honolulu Metro Area (HI),region.msa,2007,53959,2.364
310M200US46520,Urban Honolulu Metro Area (HI),region.msa,2008,54331,0.689
310M200US46520,Urban Honolulu Metro Area (HI),region.msa,2009,52386,-3.58
310M200US46520,Urban Honolulu Metro Area (HI),region.msa,2010,53642,2.398
310M200US46520,Urban Honolulu Metro Area (HI),region.msa,2011,53865,0.416
310M200US46520,Urban Honolulu Metro Area (HI),region.msa,2012,54256,0.726
310M200US46520,Urban Honolulu Metro Area (HI),region.msa,2013,54921,1.226
310M200US27980,Kahului Metro Area (HI),region.msa,2001,42103,0
310M200US27980,Kahului Metro Area (HI),region.msa,2002,41846,-0.61
310M200US27980,Kahului Metro Area (HI),region.msa,2003,43560,4.096
310M200US27980,Kahului Metro Area (HI),region.msa,2004,45712,4.94
310M200US27980,Kahului Metro Area (HI),region.msa,2005,47653,4.246
310M200US27980,Kahului Metro Area (HI),region.msa,2006,49073,2.98
310M200US27980,Kahului Metro Area (HI),region.msa,2007,48827,-0.501
310M200US27980,Kahului Metro Area (HI),region.msa,2008,47249,-3.232
310M200US27980,Kahului Metro Area (HI),region.msa,2009,43968,-6.944
310M200US27980,Kahului Metro Area (HI),region.msa,2010,42942,-2.334
310M200US27980,Kahului Metro Area (HI),region.msa,2011,43721,1.814
310M200US27980,Kahului Metro Area (HI),region.msa,2012,44331,1.395
310M200US27980,Kahului Metro Area (HI),region.msa,2013,43520,-1.829
310M200US36540,Omaha Metro Area (NE-IA),region.msa,2001,51093,0
310M200US36540,Omaha Metro Area (NE-IA),region.msa,2002,52352,2.464
310M200US36540,Omaha Metro Area (NE-IA),region.msa,2003,53801,2.768
310M200US36540,Omaha Metro Area (NE-IA),region.msa,2004,54866,1.98
310M200US36540,Omaha Metro Area (NE-IA),region.msa,2005,55119,0.461
310M200US36540,Omaha Metro Area (NE-IA),region.msa,2006,56123,1.822
310M200US36540,Omaha Metro Area (NE-IA),region.msa,2007,56152,0.052
310M200US36540,Omaha Metro Area (NE-IA),region.msa,2008,55185,-1.722
310M200US36540,Omaha Metro Area (NE-IA),region.msa,2009,54290,-1.622
310M200US36540,Omaha Metro Area (NE-IA),region.msa,2010,54516,0.416
310M200US36540,Omaha Metro Area (NE-IA),region.msa,2011,55107,1.084
310M200US36540,Omaha Metro Area (NE-IA),region.msa,2012,56695,2.882
310M200US36540,Omaha Metro Area (NE-IA),region.msa,2013,57110,0.732
310M200US19780,Des Moines Metro Area (IA),region.msa,2001,59346,0
310M200US19780,Des Moines Metro Area (IA),region.msa,2002,60306,1.618
310M200US19780,Des Moines Metro Area (IA),region.msa,2003,63626,5.505
310M200US19780,Des Moines Metro Area (IA),region.msa,2004,67957,6.807
310M200US19780,Des Moines Metro Area (IA),region.msa,2005,70924,4.366
310M200US19780,Des Moines Metro Area (IA),region.msa,2006,68375,-3.594
310M200US19780,Des Moines Metro Area (IA),region.msa,2007,73493,7.485
310M200US19780,Des Moines Metro Area (IA),region.msa,2008,65641,-10.684
310M200US19780,Des Moines Metro Area (IA),region.msa,2009,62777,-4.363
310M200US19780,Des Moines Metro Area (IA),region.msa,2010,63261,0.771
310M200US19780,Des Moines Metro Area (IA),region.msa,2011,63586,0.514
310M200US19780,Des Moines Metro Area (IA),region.msa,2012,65838,3.542
310M200US19780,Des Moines Metro Area (IA),region.msa,2013,66213,0.57
310M200US19340,Davenport Metro Area (IA-IL),region.msa,2001,40015,0
310M200US19340,Davenport Metro Area (IA-IL),region.msa,2002,41441,3.564
310M200US19340,Davenport Metro Area (IA-IL),region.msa,2003,42756,3.173
310M200US19340,Davenport Metro Area (IA-IL),region.msa,2004,44923,5.068
310M200US19340,Davenport Metro Area (IA-IL),region.msa,2005,46012,2.424
310M200US19340,Davenport Metro Area (IA-IL),region.msa,2006,46246,0.509
310M200US19340,Davenport Metro Area (IA-IL),region.msa,2007,46519,0.59
310M200US19340,Davenport Metro Area (IA-IL),region.msa,2008,46445,-0.159
310M200US19340,Davenport Metro Area (IA-IL),region.msa,2009,44588,-3.998
310M200US19340,Davenport Metro Area (IA-IL),region.msa,2010,46005,3.178
310M200US19340,Davenport Metro Area (IA-IL),region.msa,2011,47008,2.18
310M200US19340,Davenport Metro Area (IA-IL),region.msa,2012,47104,0.204
310M200US19340,Davenport Metro Area (IA-IL),region.msa,2013,47431,0.694
310M200US16300,Cedar Rapids Metro Area (IA),region.msa,2001,46148,0
310M200US16300,Cedar Rapids Metro Area (IA),region.msa,2002,44670,-3.203
310M200US16300,Cedar Rapids Metro Area (IA),region.msa,2003,48075,7.623
310M200US16300,Cedar Rapids Metro Area (IA),region.msa,2004,50349,4.73
310M200US16300,Cedar Rapids Metro Area (IA),region.msa,2005,52833,4.934
310M200US16300,Cedar Rapids Metro Area (IA),region.msa,2006,51105,-3.271
310M200US16300,Cedar Rapids Metro Area (IA),region.msa,2007,55465,8.531
310M200US16300,Cedar Rapids Metro Area (IA),region.msa,2008,52241,-5.813
310M200US16300,Cedar Rapids Metro Area (IA),region.msa,2009,59709,14.295
310M200US16300,Cedar Rapids Metro Area (IA),region.msa,2010,61282,2.634
310M200US16300,Cedar Rapids Metro Area (IA),region.msa,2011,61218,-0.104
310M200US16300,Cedar Rapids Metro Area (IA),region.msa,2012,61841,1.018
310M200US16300,Cedar Rapids Metro Area (IA),region.msa,2013,62423,0.941
310M200US43580,Sioux City Metro Area (IA-NE-SD),region.msa,2001,39844,0
310M200US43580,Sioux City Metro Area (IA-NE-SD),region.msa,2002,41734,4.743
310M200US43580,Sioux City Metro Area (IA-NE-SD),region.msa,2003,41146,-1.409
310M200US43580,Sioux City Metro Area (IA-NE-SD),region.msa,2004,42082,2.275
310M200US43580,Sioux City Metro Area (IA-NE-SD),region.msa,2005,42488,0.965
310M200US43580,Sioux City Metro Area (IA-NE-SD),region.msa,2006,43520,2.429
310M200US43580,Sioux City Metro Area (IA-NE-SD),region.msa,2007,44185,1.528
310M200US43580,Sioux City Metro Area (IA-NE-SD),region.msa,2008,44910,1.641
310M200US43580,Sioux City Metro Area (IA-NE-SD),region.msa,2009,44717,-0.43
310M200US43580,Sioux City Metro Area (IA-NE-SD),region.msa,2010,45935,2.724
310M200US43580,Sioux City Metro Area (IA-NE-SD),region.msa,2011,44900,-2.253
310M200US43580,Sioux City Metro Area (IA-NE-SD),region.msa,2012,45014,0.254
310M200US43580,Sioux City Metro Area (IA-NE-SD),region.msa,2013,47121,4.681
310M200US47940,Waterloo Metro Area (IA),region.msa,2001,38652,0
310M200US47940,Waterloo Metro Area (IA),region.msa,2002,41207,6.61
310M200US47940,Waterloo Metro Area (IA),region.msa,2003,41280,0.177
310M200US47940,Waterloo Metro Area (IA),region.msa,2004,46098,11.672
310M200US47940,Waterloo Metro Area (IA),region.msa,2005,47312,2.634
310M200US47940,Waterloo Metro Area (IA),region.msa,2006,47257,-0.116
310M200US47940,Waterloo Metro Area (IA),region.msa,2007,48504,2.639
310M200US47940,Waterloo Metro Area (IA),region.msa,2008,47994,-1.051
310M200US47940,Waterloo Metro Area (IA),region.msa,2009,46129,-3.886
310M200US47940,Waterloo Metro Area (IA),region.msa,2010,46516,0.839
310M200US47940,Waterloo Metro Area (IA),region.msa,2011,45104,-3.036
310M200US47940,Waterloo Metro Area (IA),region.msa,2012,46587,3.288
310M200US47940,Waterloo Metro Area (IA),region.msa,2013,47748,2.492
310M200US26980,Iowa City Metro Area (IA),region.msa,2001,47524,0
310M200US26980,Iowa City Metro Area (IA),region.msa,2002,46186,-2.815
310M200US26980,Iowa City Metro Area (IA),region.msa,2003,46670,1.048
310M200US26980,Iowa City Metro Area (IA),region.msa,2004,47760,2.336
310M200US26980,Iowa City Metro Area (IA),region.msa,2005,47693,-0.14
310M200US26980,Iowa City Metro Area (IA),region.msa,2006,48675,2.059
310M200US26980,Iowa City Metro Area (IA),region.msa,2007,48586,-0.183
310M200US26980,Iowa City Metro Area (IA),region.msa,2008,48081,-1.039
310M200US26980,Iowa City Metro Area (IA),region.msa,2009,47400,-1.416
310M200US26980,Iowa City Metro Area (IA),region.msa,2010,48262,1.819
310M200US26980,Iowa City Metro Area (IA),region.msa,2011,48822,1.16
310M200US26980,Iowa City Metro Area (IA),region.msa,2012,49275,0.928
